id,long,lat,Mode,fid,h3,Commune,CodeCom,CodeProv,Province
node/10089975319,-6.87192811,33.96418361,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/10089975320,-6.87129671,33.96408801,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/10089975515,-6.88261711,33.94136061,bus,5533,8839ab9b6dfffff,Témara,7,501,Skhirate- Témara
node/10089975516,-6.88253111,33.94122461,bus,5533,8839ab9b6dfffff,Témara,7,501,Skhirate- Témara
node/10089975545,-6.89380081,33.93198681,bus,21414,8839a86eb1fffff,Témara,7,501,Skhirate- Témara
node/10089975547,-6.89742281,33.93061311,bus,21414,8839a86eb1fffff,Témara,7,501,Skhirate- Témara
node/10089975548,-6.88942921,33.92188271,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/10089975549,-6.89054991,33.91923311,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/10090484424,-6.86732411,33.98971951,bus,21731,8839a865bdfffff,Yacoub El Mansour,9,421,Rabat
node/10090484425,-6.87095991,33.98421831,bus,21731,8839a865bdfffff,Agdal Riyad,1,421,Rabat
node/10090484426,-6.87119671,33.98439921,bus,21731,8839a865bdfffff,Yacoub El Mansour,9,421,Rabat
node/10090484428,-6.87369581,33.98102251,bus,21743,8839a865a3fffff,Yacoub El Mansour,9,421,Rabat
node/10090484429,-6.87336851,33.98107451,bus,21743,8839a865a3fffff,Agdal Riyad,1,421,Rabat
node/10090484430,-6.87727491,33.98177451,bus,21739,8839a865abfffff,Yacoub El Mansour,9,421,Rabat
node/10090484473,-6.89121671,33.95400721,bus,21428,8839a86e91fffff,Yacoub El Mansour,9,421,Rabat
node/10090601985,-6.90372901,33.94033101,bus,21410,8839a86eb9fffff,Témara,7,501,Skhirate- Témara
node/10090601986,-6.90355741,33.94019251,bus,21410,8839a86eb9fffff,Témara,7,501,Skhirate- Témara
node/10090643543,-6.90880361,33.93356121,bus,21408,8839a86ebdfffff,Témara,7,501,Skhirate- Témara
node/10090643544,-6.90934651,33.93390711,bus,21408,8839a86ebdfffff,Témara,7,501,Skhirate- Témara
node/10090643545,-6.89717211,33.93856651,bus,21414,8839a86eb1fffff,Témara,7,501,Skhirate- Témara
node/10090643546,-6.89730221,33.93843831,bus,21414,8839a86eb1fffff,Témara,7,501,Skhirate- Témara
node/10090643547,-6.89253921,33.93639301,bus,21414,8839a86eb1fffff,Témara,7,501,Skhirate- Témara
node/10090643548,-6.89135091,33.93630001,bus,21413,8839a86eb3fffff,Témara,7,501,Skhirate- Témara
node/10090643641,-6.91657091,33.90740531,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/10090643642,-6.91632471,33.90730431,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/10090643644,-6.92119811,33.90229821,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/10090643768,-6.92113841,33.89718201,bus,21533,8839a86ce9fffff,Témara,7,501,Skhirate- Témara
node/10090643769,-6.92078731,33.89744571,bus,21533,8839a86ce9fffff,Témara,7,501,Skhirate- Témara
node/10090643770,-6.92156051,33.89077851,bus,21531,8839a86cedfffff,Témara,7,501,Skhirate- Témara
node/10090643815,-6.92194891,33.88173011,bus,21535,8839a86ce5fffff,Témara,7,501,Skhirate- Témara
node/10090643816,-6.92220301,33.88660221,bus,21531,8839a86cedfffff,Témara,7,501,Skhirate- Témara
node/10092266823,-6.84558941,33.98209211,bus,21736,8839a865b3fffff,Souissi,6,421,Rabat
node/10092266824,-6.84230561,33.97968781,bus,5541,8839ab9b59fffff,Souissi,6,421,Rabat
node/10092266825,-6.83821471,33.97720531,bus,5541,8839ab9b59fffff,Souissi,6,421,Rabat
node/10092266827,-6.88706161,33.93689171,bus,21413,8839a86eb3fffff,Témara,7,501,Skhirate- Témara
node/10092266828,-6.88742691,33.93480321,bus,21413,8839a86eb3fffff,Témara,7,501,Skhirate- Témara
node/10092266829,-6.88733391,33.93491791,bus,21413,8839a86eb3fffff,Témara,7,501,Skhirate- Témara
node/10092266830,-6.94958661,33.89839951,bus,21618,8839a86c03fffff,Ain Attig,9,501,Skhirate- Témara
node/10092266831,-6.94944641,33.89826311,bus,21618,8839a86c03fffff,Ain Attig,9,501,Skhirate- Témara
node/10092266832,-6.96416811,33.89082371,bus,21617,8839a86c05fffff,Ain Attig,9,501,Skhirate- Témara
node/10092266833,-6.96405351,33.89069691,bus,21617,8839a86c05fffff,Ain Attig,9,501,Skhirate- Témara
node/10093405178,-6.92092111,33.90631231,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/10093405179,-6.91835271,33.90891101,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/10093405180,-6.91593501,33.91121661,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/10093405181,-6.91364431,33.91376721,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/10093405182,-6.91200231,33.91625321,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/10093405184,-6.90887661,33.92298851,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/10093405185,-6.91017851,33.91972771,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/10093405186,-6.87696621,33.98563091,bus,21739,8839a865abfffff,Yacoub El Mansour,9,421,Rabat
node/10093405187,-6.87702131,33.98582501,bus,21739,8839a865abfffff,Yacoub El Mansour,9,421,Rabat
node/10095697011,-6.94192281,33.93420851,bus,21581,8839a86c5bfffff,Harhoura,3,501,Skhirate- Témara
node/10095697012,-6.94193371,33.93404861,bus,21581,8839a86c5bfffff,Harhoura,3,501,Skhirate- Témara
node/10095704326,-6.90882991,33.92779831,bus,21420,8839a86ea3fffff,Témara,7,501,Skhirate- Témara
node/10095704327,-6.91204801,33.92486541,bus,21420,8839a86ea3fffff,Témara,7,501,Skhirate- Témara
node/10095704328,-6.91478761,33.92215891,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704329,-6.91493251,33.92223151,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704330,-6.92034351,33.91697281,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704331,-6.92058411,33.91700761,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704332,-6.91803141,33.91949411,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704333,-6.91777361,33.91935391,bus,21418,8839a86ea7fffff,Témara,7,501,Skhirate- Témara
node/10095704335,-6.92300371,33.91479541,bus,21607,8839a86c1bfffff,Témara,7,501,Skhirate- Témara
node/10095704336,-6.92290181,33.91465731,bus,21607,8839a86c1bfffff,Témara,7,501,Skhirate- Témara
node/10095706597,-6.92577891,33.91880671,bus,21419,8839a86ea5fffff,Témara,7,501,Skhirate- Témara
node/10095706679,-6.93054091,33.92302071,bus,21419,8839a86ea5fffff,Témara,7,501,Skhirate- Témara
node/10095706680,-6.93185401,33.92570281,bus,21419,8839a86ea5fffff,Témara,7,501,Skhirate- Témara
node/10095706681,-6.93194211,33.92580521,bus,21419,8839a86ea5fffff,Témara,7,501,Skhirate- Témara
node/10095706712,-6.92899531,33.92899671,bus,21421,8839a86ea1fffff,Témara,7,501,Skhirate- Témara
node/10095706713,-6.92912521,33.92901261,bus,21415,8839a86eadfffff,Témara,7,501,Skhirate- Témara
node/10095745830,-6.95543561,33.92808071,bus,21582,8839a86c59fffff,Harhoura,3,501,Skhirate- Témara
node/10095745831,-6.95546081,33.92784491,bus,21582,8839a86c59fffff,Harhoura,3,501,Skhirate- Témara
node/10095745838,-6.95853371,33.92592361,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/10095745839,-6.95839641,33.92577191,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/10095785976,-6.73447081,33.99211231,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/10095785977,-6.73301831,33.99285371,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/10095785978,-6.73668491,33.99071861,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/10095785979,-6.73903071,33.99303151,bus,5615,8839ab9a8dfffff,Hssaine,6,441,Salé
node/10095785980,-6.73793051,33.99578251,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/10095785981,-6.73638401,33.99425531,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/10096510776,-6.76458721,34.02544881,bus,6096,8839ab9121fffff,Hssaine,6,441,Salé
node/10096510778,-6.76817231,34.02477361,bus,6096,8839ab9121fffff,Hssaine,6,441,Salé
node/10096510780,-6.77224121,34.02192791,bus,6096,8839ab9121fffff,Hssaine,6,441,Salé
node/10096510781,-6.76963621,34.02096521,bus,6096,8839ab9121fffff,Hssaine,6,441,Salé
node/10096510784,-6.77070531,34.01884751,bus,6094,8839ab9125fffff,Hssaine,6,441,Salé
node/10096510813,-6.76846331,34.01667331,bus,6093,8839ab9127fffff,Hssaine,6,441,Salé
node/10096510814,-6.76580811,34.01548661,bus,6093,8839ab9127fffff,Hssaine,6,441,Salé
node/10096510816,-6.76424941,34.01728421,bus,6093,8839ab9127fffff,Hssaine,6,441,Salé
node/10096515436,-6.76109181,34.02018151,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/10096515437,-6.75816511,34.02286341,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/10096554684,-6.87845531,33.98455741,bus,21739,8839a865abfffff,Yacoub El Mansour,9,421,Rabat
node/10098636577,-6.81191861,34.02756911,bus,21760,8839a864b7fffff,Bab Lamrissa,3,441,Salé
node/10098636578,-6.80718351,34.02534431,bus,21760,8839a864b7fffff,Bab Lamrissa,3,441,Salé
node/10098636579,-6.79678591,34.02312091,bus,5631,8839ab9a59fffff,Bettana,5,441,Salé
node/10098636580,-6.78684461,34.01479481,bus,5634,8839ab9a53fffff,Bettana,5,441,Salé
node/10098636581,-6.76828801,34.00287001,bus,5661,8839ab9a13fffff,Hssaine,6,441,Salé
node/10098636582,-6.76548091,33.99735811,bus,5661,8839ab9a13fffff,Hssaine,6,441,Salé
node/10098636583,-6.76383811,33.99220961,bus,5580,8839ab9ae9fffff,Hssaine,6,441,Salé
node/10098636584,-6.76270541,33.98909771,bus,5580,8839ab9ae9fffff,Hssaine,6,441,Salé
node/10098636585,-6.75109641,33.99980641,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/10098636586,-6.74195291,33.99797861,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/10098636587,-6.73623121,33.99039401,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/10098636588,-6.73695651,33.99080971,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/10098721155,-6.82225691,34.04251511,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/10098721156,-6.82429821,34.04364421,bus,21777,8839a86487fffff,Bab Lamrissa,3,441,Salé
node/10098721157,-6.82702481,34.04907171,bus,21778,8839a86483fffff,Bab Lamrissa,3,441,Salé
node/10098721264,-6.82427721,34.05197001,bus,21778,8839a86483fffff,Bab Lamrissa,3,441,Salé
node/10099056231,-6.79650301,34.06464951,bus,21771,8839a8649bfffff,Bab Lamrissa,3,441,Salé
node/10099056232,-6.79676901,34.06465931,bus,21771,8839a8649bfffff,Bab Lamrissa,3,441,Salé
node/10099059367,-6.79544491,34.07241551,bus,5978,8839ab9327fffff,Bab Lamrissa,3,441,Salé
node/10099059369,-6.79334211,34.07459361,bus,5978,8839ab9327fffff,Bab Lamrissa,3,441,Salé
node/10099059872,-6.79018091,34.07778231,bus,5980,8839ab9323fffff,Bab Lamrissa,3,441,Salé
node/10099059874,-6.78798661,34.07997131,bus,5980,8839ab9323fffff,Layayda,7,441,Salé
node/10099078000,-6.78695421,34.07227541,bus,6078,8839ab9149fffff,Bab Lamrissa,3,441,Salé
node/10104571870,-6.83288471,34.02129661,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/10106733793,-6.84152821,33.99436481,bus,5622,8839ab9a6dfffff,Agdal Riyad,1,421,Rabat
node/10106733794,-6.84343091,33.99755501,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/10106747041,-6.84904701,33.99840481,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/10108899403,-6.85156871,33.98867981,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/10108899405,-6.90323891,33.96560911,bus,21405,8839a86ed7fffff,Yacoub El Mansour,9,421,Rabat
node/10108899406,-6.90014531,33.96800521,bus,21405,8839a86ed7fffff,Yacoub El Mansour,9,421,Rabat
node/10108899407,-6.88056281,33.96185961,bus,21423,8839a86e9bfffff,Agdal Riyad,1,421,Rabat
node/10114762480,-6.82455601,33.95309461,bus,5564,8839ab9b1dfffff,Souissi,6,421,Rabat
node/10114762565,-6.82315231,33.94796921,bus,5568,8839ab9b15fffff,Souissi,6,421,Rabat
node/10115002460,-6.81679641,34.04022461,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/10115253878,-6.84221381,34.01172851,bus,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/10115253879,-6.84827031,34.01016861,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/10115253880,-6.85280611,34.00905341,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/10117562306,-6.82888671,33.89859011,bus,5710,8839ab9947fffff,Souissi,6,421,Rabat
node/10117562307,-6.81831841,33.91167141,bus,5700,8839ab995dfffff,Souissi,6,421,Rabat
node/10117562308,-6.81753451,33.91504361,bus,5700,8839ab995dfffff,Souissi,6,421,Rabat
node/10117562317,-6.82165931,33.92415881,bus,5556,8839ab9b37fffff,Souissi,6,421,Rabat
node/10117562318,-6.82065511,33.93584531,bus,5554,8839ab9b3bfffff,Souissi,6,421,Rabat
node/10117562319,-6.82571291,33.95779161,bus,5566,8839ab9b19fffff,Souissi,6,421,Rabat
node/10276483025,-6.81567151,34.03878511,taxi,21763,8839a864b1fffff,Bab Lamrissa,3,441,Salé
node/10705157305,-6.78355621,34.08456741,bus,5971,8839ab933dfffff,Layayda,7,441,Salé
node/11005642178,-7.01839851,33.88374861,bus,21393,8839a86f35fffff,Skhirate,5,501,Skhirate- Témara
node/11134670705,-7.06021051,33.83628221,bus,21697,8839a868bdfffff,Skhirate,5,501,Skhirate- Témara
node/11603596742,-6.90185241,33.92951751,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/11841571359,-6.85517711,34.00140761,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/11876112174,-6.85019041,33.99539021,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/11992660877,-6.88250091,33.96417691,train,21423,8839a86e9bfffff,Agdal Riyad,1,421,Rabat
node/12120284602,-7.05795911,33.83478081,taxi,21701,8839a868b5fffff,Skhirate,5,501,Skhirate- Témara
node/12120284603,-7.05719231,33.83780011,taxi,21697,8839a868bdfffff,Skhirate,5,501,Skhirate- Témara
node/12146386658,-6.77830821,34.09049751,bus,5973,8839ab9339fffff,Layayda,7,441,Salé
node/12146386659,-6.77847881,34.09031891,bus,5973,8839ab9339fffff,Layayda,7,441,Salé
node/12146587996,-6.77503991,34.08272131,bus,5977,8839ab9331fffff,Layayda,7,441,Salé
node/12146973471,-6.79441961,34.04310841,bus,6062,8839ab916dfffff,Bettana,5,441,Salé
node/12146973496,-6.77281921,34.07118761,bus,6077,8839ab914bfffff,Layayda,7,441,Salé
node/12146994197,-6.76315241,34.06521351,bus,6069,8839ab915dfffff,Layayda,7,441,Salé
node/12146994198,-6.76509331,34.06315541,bus,6073,8839ab9155fffff,Layayda,7,441,Salé
node/12146994199,-6.76770591,34.06044531,bus,6081,8839ab9143fffff,Layayda,7,441,Salé
node/12146994200,-6.76967841,34.05833141,bus,6081,8839ab9143fffff,Layayda,7,441,Salé
node/12147023601,-6.76399611,34.07511121,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/12147023602,-6.76662491,34.07367091,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/12147023603,-6.76458511,34.07450971,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/12147023604,-6.76541691,34.07617001,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/12148095830,-6.84691361,33.99650651,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/12148095876,-6.87310481,33.97054451,bus,21741,8839a865a7fffff,Agdal Riyad,1,421,Rabat
node/12148095878,-6.87734891,33.96498281,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/12148095883,-6.87767481,33.95687971,bus,21427,8839a86e93fffff,Agdal Riyad,1,421,Rabat
node/12148095884,-6.87383931,33.95418641,bus,5550,8839ab9b45fffff,Agdal Riyad,1,421,Rabat
node/12148095885,-6.87198371,33.95285421,bus,5550,8839ab9b45fffff,Agdal Riyad,1,421,Rabat
node/12148095888,-6.90235591,33.92861291,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/12148119307,-6.90807481,33.92479791,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/12148119308,-6.92274141,33.90470471,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/12148119309,-6.92441881,33.90310501,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/12148119310,-6.92618421,33.90146511,bus,21609,8839a86c17fffff,Témara,7,501,Skhirate- Témara
node/12148512342,-6.75622041,34.02451561,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/12148512343,-6.74706831,34.00348971,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/12148512344,-6.74641111,34.00024751,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/12148512345,-6.74402181,33.99810311,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/12148512346,-6.74417641,33.99807291,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/12150021617,-7.05360401,33.86387921,bus,21711,8839a8689dfffff,Skhirate,5,501,Skhirate- Témara
node/12150021619,-7.04672991,33.86545481,bus,21717,8839a86891fffff,Skhirate,5,501,Skhirate- Témara
node/12150021620,-7.03854541,33.86950131,bus,21712,8839a8689bfffff,Skhirate,5,501,Skhirate- Témara
node/12150021621,-7.02795641,33.87588871,bus,21396,8839a86f27fffff,Skhirate,5,501,Skhirate- Témara
node/12150021622,-7.02794661,33.87612351,bus,21396,8839a86f27fffff,Skhirate,5,501,Skhirate- Témara
node/12150021623,-7.02518071,33.87803461,bus,21498,8839a86d49fffff,Skhirate,5,501,Skhirate- Témara
node/12150021624,-7.01844291,33.88390861,bus,21393,8839a86f35fffff,Skhirate,5,501,Skhirate- Témara
node/12150021625,-6.99299371,33.90193141,bus,21575,8839a86c69fffff,Harhoura,3,501,Skhirate- Témara
node/12150021634,-6.98212921,33.90796871,bus,21589,8839a86c45fffff,Harhoura,3,501,Skhirate- Témara
node/12150021635,-6.98212311,33.90819041,bus,21589,8839a86c45fffff,Harhoura,3,501,Skhirate- Témara
node/12150021636,-6.97736861,33.91183911,bus,21589,8839a86c45fffff,Harhoura,3,501,Skhirate- Témara
node/12150021637,-6.97756051,33.91193611,bus,21589,8839a86c45fffff,Harhoura,3,501,Skhirate- Témara
node/12150137791,-6.97490041,33.91380221,bus,21591,8839a86c41fffff,Harhoura,3,501,Skhirate- Témara
node/12150137800,-6.96704421,33.91840321,bus,21590,8839a86c43fffff,Harhoura,3,501,Skhirate- Témara
node/12150141201,-6.96733551,33.91842291,bus,21590,8839a86c43fffff,Harhoura,3,501,Skhirate- Témara
node/12150141202,-6.96358471,33.92096021,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/12150141203,-6.96378291,33.92097881,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/12150223418,-6.94009551,33.93802091,bus,21401,8839a86ee7fffff,Harhoura,3,501,Skhirate- Témara
node/12150223419,-6.93994181,33.93789331,bus,21401,8839a86ee7fffff,Harhoura,3,501,Skhirate- Témara
node/12150223420,-6.92878301,33.94809841,bus,21403,8839a86ee3fffff,Yacoub El Mansour,9,421,Rabat
node/12150223421,-6.90719181,33.96946111,bus,21407,8839a86ed1fffff,Yacoub El Mansour,9,421,Rabat
node/12150223461,-6.90299871,33.97236941,bus,21406,8839a86ed3fffff,Yacoub El Mansour,9,421,Rabat
node/12150223462,-6.90315941,33.97244451,bus,21406,8839a86ed3fffff,Yacoub El Mansour,9,421,Rabat
node/12150223463,-6.89852481,33.97445761,bus,21406,8839a86ed3fffff,Yacoub El Mansour,9,421,Rabat
node/12151781274,-6.98671921,33.88435521,bus,21490,8839a86d5bfffff,Ain Attig,9,501,Skhirate- Témara
node/12152116891,-7.05616201,33.86552321,bus,21711,8839a8689dfffff,Skhirate,5,501,Skhirate- Témara
node/12152116892,-7.05623561,33.86546811,bus,21711,8839a8689dfffff,Skhirate,5,501,Skhirate- Témara
node/12152116897,-6.95846761,33.92592441,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/12152116898,-6.84447081,34.01797191,bus,21746,8839a8659bfffff,Hassan,5,421,Rabat
node/12152116899,-6.84427971,34.01803881,bus,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/12152166961,-6.84013241,34.02033401,bus,21766,8839a864a7fffff,Agdal Riyad,1,421,Rabat
node/12152166962,-6.84025041,34.02037981,bus,21766,8839a864a7fffff,Agdal Riyad,1,421,Rabat
node/12152174844,-6.85961871,34.00175661,bus,21755,8839a86583fffff,Yacoub El Mansour,9,421,Rabat
node/12152177068,-6.72461301,33.99029751,bus,5620,8839ab9a83fffff,Hssaine,6,441,Salé
node/12152181696,-7.07496871,33.82996041,bus,21707,8839a868a7fffff,Skhirate,5,501,Skhirate- Témara
node/12152181697,-7.07496821,33.82987641,bus,21707,8839a868a7fffff,Skhirate,5,501,Skhirate- Témara
node/12152388052,-6.74801581,34.03565021,bus,6085,8839ab9139fffff,Layayda,7,441,Salé
node/12152808698,-6.88988501,33.97726851,bus,21738,8839a865adfffff,Yacoub El Mansour,9,421,Rabat
node/12152808699,-6.89003691,33.97737651,bus,21738,8839a865adfffff,Yacoub El Mansour,9,421,Rabat
node/12152808700,-6.88795651,33.98069811,bus,21738,8839a865adfffff,Yacoub El Mansour,9,421,Rabat
node/12152808701,-6.88787041,33.98056891,bus,21738,8839a865adfffff,Yacoub El Mansour,9,421,Rabat
node/12152808702,-6.88744821,33.98202721,bus,21738,8839a865adfffff,Yacoub El Mansour,9,421,Rabat
node/12152808703,-6.88874641,33.98369191,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808704,-6.88891411,33.98339461,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808705,-6.88739631,33.98505521,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808706,-6.88743031,33.98488361,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808707,-6.88465741,33.98779331,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808708,-6.88291811,33.98948211,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808709,-6.88276701,33.98939201,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152808718,-6.88395251,33.99114951,bus,21754,8839a86585fffff,Yacoub El Mansour,9,421,Rabat
node/12152808719,-6.88410691,33.99101891,bus,21740,8839a865a9fffff,Yacoub El Mansour,9,421,Rabat
node/12152885056,-6.75624521,34.02454781,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/12152894008,-6.77423661,34.08768611,bus,5977,8839ab9331fffff,Layayda,7,441,Salé
node/12152894009,-6.77411191,34.08775611,bus,5977,8839ab9331fffff,Layayda,7,441,Salé
node/12153569660,-6.90050171,33.92866001,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/12153569661,-6.89207221,33.91610511,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/12153569662,-6.89192691,33.91659221,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/12153569663,-6.89211901,33.91617901,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/12153569664,-6.89043611,33.91929291,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/12153569665,-6.89037141,33.91930561,bus,21538,8839a86cddfffff,Témara,7,501,Skhirate- Témara
node/12153987698,-6.82728601,34.02423151,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/12154215484,-6.80305361,34.06376751,bus,21771,8839a8649bfffff,Bab Lamrissa,3,441,Salé
node/12154215485,-6.80112161,34.06636091,bus,21771,8839a8649bfffff,Bab Lamrissa,3,441,Salé
node/12154215486,-6.79816501,34.06992111,bus,5978,8839ab9327fffff,Bab Lamrissa,3,441,Salé
node/12154215494,-6.81408941,34.05520011,bus,21770,8839a8649dfffff,Bab Lamrissa,3,441,Salé
node/12154215495,-6.81619341,34.05780081,bus,21770,8839a8649dfffff,Bab Lamrissa,3,441,Salé
node/12154484527,-6.81514481,34.03546701,bus,21763,8839a864b1fffff,Bettana,5,441,Salé
node/12154529630,-7.06016431,33.83617661,bus,21697,8839a868bdfffff,Skhirate,5,501,Skhirate- Témara
node/12154529631,-7.05696041,33.83789621,bus,21703,8839a868b1fffff,Skhirate,5,501,Skhirate- Témara
node/12154529633,-7.04598351,33.84541221,bus,21698,8839a868bbfffff,Skhirate,5,501,Skhirate- Témara
node/12154529634,-7.04496141,33.83935261,bus,21702,8839a868b3fffff,Skhirate,5,501,Skhirate- Témara
node/12154529635,-7.04162191,33.84910621,bus,21698,8839a868bbfffff,Skhirate,5,501,Skhirate- Témara
node/12154529636,-7.03861941,33.85183461,bus,21714,8839a86897fffff,Skhirate,5,501,Skhirate- Témara
node/12154529637,-7.03457051,33.85441261,bus,21484,8839a86d69fffff,Skhirate,5,501,Skhirate- Témara
node/12154529638,-7.02877701,33.85742821,bus,21484,8839a86d69fffff,Skhirate,5,501,Skhirate- Témara
node/12154529639,-7.01821221,33.86154101,bus,21499,8839a86d47fffff,Skhirate,5,501,Skhirate- Témara
node/12154529640,-7.01118621,33.86399221,bus,21501,8839a86d43fffff,Skhirate,5,501,Skhirate- Témara
node/12154529641,-6.99975191,33.87039781,bus,21489,8839a86d5dfffff,Skhirate,5,501,Skhirate- Témara
node/12154529642,-6.98448871,33.87847331,bus,21490,8839a86d5bfffff,Ain Attig,9,501,Skhirate- Témara
node/12155400095,-6.79137371,34.04689331,bus,6064,8839ab9169fffff,Tabriquet,9,441,Salé
node/12155400096,-6.79145251,34.04678451,bus,6064,8839ab9169fffff,Bettana,5,441,Salé
node/12155613067,-6.81755391,33.99538781,bus,5663,8839ab9a0dfffff,El Youssoufia,3,421,Rabat
node/12155613079,-6.83222061,34.01244451,bus,5636,8839ab9a4dfffff,Touarga,7,421,Rabat
node/12155980909,-6.86780751,33.99133271,bus,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/12155980910,-6.86781721,33.99148061,bus,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/12155981296,-6.82174791,33.97409951,bus,5649,8839ab9a2dfffff,El Youssoufia,3,421,Rabat
node/12156150456,-6.83617881,34.02274501,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/12156186626,-6.78128521,34.08709921,bus,5971,8839ab933dfffff,Layayda,7,441,Salé
